mmsi,imo,ship_name,country,operator,build_year,ship_type,deadweight,source,hit_ofac,hit_un,hit_eu,hit_uk,sanction_detail,sanction_sources,risk_level,flag_score_x,paris_list_x,tokyo_list_x,paris_risk_x,flag_detail_x,final_risk,flag_score_y,paris_list_y,tokyo_list_y,paris_risk_y,flag_detail_y
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9038842.0,Icaro,,PDV Marina,1993.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] VENEZUELA-EO13884,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
304993000,9235892.0,In,Antigua & Barbuda,Undisclosed,2003.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,Not Listed,Not Listed,,未列入,低风险,0,Not Listed,Not Listed,,未列入
613404821,9308443.0,Ina,Cameroon,Pisha International Shipping,2006.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Ina (21.5.2025) | [UK] UK:INA [] (Oil Tanker, Antigua and Barbuda)",2,中风险,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),高风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=5.1)
273275360,9436941.0,Integrator,Russia,Elgon Maritime Corp,2010.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:Yi Meng Shan (formerly Attica) (17.12.2024) | [UK] UK:ATTICA [] (Oil Tanker, Gabon)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
631010125,9250543.0,Invicta,Equatorial Guinea,Shell Wave Shipping,2004.0,LR2 TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Invicta (21.5.2025) | [UK] UK:NEOMI [] (Oil Tanker, Panama)",2,中风险,0,Not Listed,Not Listed,,未列入,高风险,0,Not Listed,Not Listed,,未列入
538007962,9523287.0,Ionic Aspis,Marshall Islands,Ionic,2011.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
613321501,9313498.0,Jacklyn,Cameroon,Pacific Star Management,2008.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Jacklyn (20.7.2025) | [UK] UK:JACKLYN [] (nan, nan)",2,中风险,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),高风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=5.1)
273277060,9354301.0,Jagger,Russia,North Fleet,2008.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:Jaguar (formerly Zaliv Amerika) (17.12.2024) | [UK] UK:JAGUAR [] (nan, Barbados)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
667001708,9304825.0,Jaldhara,Sierra Leone,Naag Maritime,2006.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Jaldhara (20.7.2025) | [UK] UK:JALDHARA [] (nan, Panama)",2,中风险,1,Grey,Not Listed,Medium,Paris:Grey,高风险,2,Grey,Low Performance,Medium,Paris:Grey; Tokyo:Low(EF=2.7)
667001258,9283289.0,Jaskel,Sierra Leone,Blindarin Oceanforge,2005.0,LR2 TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Thya (21.5.2025) | [UK] UK:THYA [] (Oil Tanker, Panama)",2,中风险,1,Grey,Not Listed,Medium,Paris:Grey,高风险,2,Grey,Low Performance,Medium,Paris:Grey; Tokyo:Low(EF=2.7)
311018700,9427471.0,Jasmin Joy,Bahamas,Samos Steamship,2009.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
461000258,9354313.0,Jasmine,Oman,Sovcomflot,2008.0,LR2 TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:Zaliv Amurskiy (17.12.2024) | [UK] UK:ZALIV AMURSKIY [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
374987000,9419450.0,Jewel,Panama,Undisclosed,2010.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:JEWEL (19.12.2025) | [UK] UK:JEWEL [] (Oil Tanker, Panama)",2,中风险,0,White,Not Listed,Low,Paris:White,高风险,0,White,High Performance,Low,Paris:White; Tokyo:High
613829601,9281009.0,Ji Hang,Cameroon,Jihang Shipping,2004.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Kai Fu (20.7.2025) | [UK] UK:JI HANG [] (nan, Panama)",2,中风险,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),高风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=5.1)
352004150,9279757.0,Jinchen,Panama,Undisclosed,2004.0,LR2 TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
314115000,9276597.0,Jing Hai,Barbados,Navistar Maritime,2004.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,1,White,Medium Performance,Low,Paris:White; Tokyo:Medium
613522701,9405057.0,Jun Tong,Cameroon,Juntong Shipping,2008.0,LR2 TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Tai Shan (21.5.2025) | [UK] UK:TAI SHAN [] (Oil Tanker, Panama)",2,中风险,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),高风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=5.1)
352005520,9290361.0,Kai 1,Panama,Oyster Shipping & Marine,2005.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
636019358,9410882.0,Kalahari,Liberia,G House Investments,2009.0,LR2 TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
273264590,9301392.0,Kapitan Kostichev,Russia,Sovcomflot,2005.0,AFRAMAX SHUTTLE TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:Captain Kostichev (25.2.2025) | [UK] UK:KAPITAN KOSTICHEV [] (nan, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
355600000,9420631.0,Karavas,Panama,Polyar Tankers,2010.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
273257910,9306782.0,Kareliya,Russia,Novoship,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:Kareliya (25.2.2025) | [UK] UK:KARELIYA [] (nan, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
667001798,9317949.0,Kartha,Sierra Leone,Vavau Maritime,2007.0,LR2 TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] SDGT | [EU] EU:Xiwang (25.2.2025) | [UK] UK:ARTEMIS [] (Oil Tanker, Gabon)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,2,Grey,Low Performance,Medium,Paris:Grey; Tokyo:Low(EF=2.7)
620800034,9282041.0,Kaviz,Comoros,Undisclosed,2004.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] IRAN-EO13902 | [EU] EU:ABHRA (24.4.2026) | [UK] UK:IMO 9282041 ('KAVIZ')  [] (Oil Tanker, nan)",3,高风险,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),极高风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=2.1)
273259910,9258002.0,Kazan,Russia,Novoship,2003.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:Kazan (25.2.2025) | [UK] UK:KAZAN [] (Oil Tanker, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
273250830,9312884.0,Kemerovo,Russia,Novoship,2007.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:Kemerovo (25.6.2024) | [UK] UK:KEMEROVO  [] (Oil Tanker, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
466244000,9299757.0,Khawr Aladid,Qatar,Milaha Gas and Petrochem,2006.0,LR2 TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,Not Listed,Not Listed,,未列入,低风险,0,Not Listed,Not Listed,,未列入
613011000,9169512.0,Kira,Cameroon,Ju Long,1999.0,LR2 TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),低风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=5.1)
352002809,9346720.0,Kira K,Panama,Eastern Shipping Inc,2007.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Kira K (20.7.2025) | [UK] UK:KIRA K [] (Oil Tanker, Panama)",2,中风险,0,White,Not Listed,Low,Paris:White,高风险,0,White,High Performance,Low,Paris:White; Tokyo:High
538006514,9489285.0,Knossos,Marshall Islands,Star Marine Management,2008.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
352001461,9199127.0,Koen,Panama,Undisclosed,2000.0,LR2 TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:Koen (21.5.2025) | [UK] UK:KOEN [] (nan, nan)",3,高风险,0,White,Not Listed,Low,Paris:White,极高风险,0,White,High Performance,Low,Paris:White; Tokyo:High
273250930,9341093.0,Kolomna,Russia,Novoship,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:Kolomna (21.5.2025) | [UK] UK:KOLOMNA [] (Oil Tanker, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
667002070,9285835.0,Kousai,Sierra Leone,Stormy Line Corp,2005.0,LR2 TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Sea Fidelity (25.2.2025) | [UK] UK:SEA FIDELITY [] (Oil Tanker, Cook Islands)",2,中风险,1,Grey,Not Listed,Medium,Paris:Grey,高风险,2,Grey,Low Performance,Medium,Paris:Grey; Tokyo:Low(EF=2.7)
273257030,9312896.0,Krasnoyarsk,Russia,Novoship,2007.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:Krasnoyarsk (25.6.2024) | [UK] UK:KRASNOYARSK [] (Oil Tanker, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
636021407,9247455.0,Kristina,Liberia,Kristina Marine Holding,2004.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
538005006,9440538.0,Kriti Journey,Marshall Islands,Avin International,2010.0,LR2 TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
636019634,9398266.0,Kriti Legend,Liberia,Avin International,2009.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
636017739,9329409.0,Kriti Samaria,Liberia,Avin International,2007.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
241367000,9346861.0,Kriti Verano,Greece,Avin International,2008.0,AFRAMAX TNKR,0000-00-00,archive,False,False,False,False,,0,未命中,0,White,Not Listed,Low,Paris:White,低风险,0,White,High Performance,Low,Paris:White; Tokyo:High
273259230,9270529.0,Krymsk,Russia,Novoship,2003.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:Krymsk (25.6.2024) | [UK] UK:KRYMSK [] (Oil Tanker, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
667001256,9308833.0,Kusto,Sierra Leone,Solstice Corp,2005.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Kusto (20.7.2025) | [UK] UK:KUSTO [] (Oil Tanker, Panama)",2,中风险,1,Grey,Not Listed,Medium,Paris:Grey,高风险,2,Grey,Low Performance,Medium,Paris:Grey; Tokyo:Low(EF=2.7)
273259430,9339313.0,Ladoga,Russia,Novoship,2007.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] RUSSIA-EO14024 | [EU] EU:LADOGA (nan) | [UK] UK:LADOGA [] (Oil Tanker, Russia)",3,高风险,1,Grey,Not Listed,Medium,Paris:Grey,极高风险,1,Grey,Medium Performance,Medium,Paris:Grey; Tokyo:Medium
461000249,9339337.0,Lavender,Oman,Dreamer Shipmanagement,2008.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:Legacy (formerly NS Lotus) (25.6.2024) | [UK] UK:NS LOTUS [] (Oil Tanker, Gabon)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
620999875,9271406.0,LBS,Comoros,Triviality Shipping Services,2003.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] IRAN-EO13846,1,低风险,3,Black,Not Listed,Very High Risk,Paris:Black(Very High Risk),中风险,3,Black,Low Performance,Very High Risk,Paris:Black(Very High Risk); Tokyo:Low(EF=2.1)
667001242,9255672.0,Lebre,Sierra Leone,Glimmer Shard,2004.0,AFRAMAX TNKR,0000-00-00,archive,False,False,True,True,"[EU] EU:Lebre (20.7.2025) | [UK] UK:LEBRE [] (Oil Tanker, Barbados)",2,中风险,1,Grey,Not Listed,Medium,Paris:Grey,高风险,2,Grey,Low Performance,Medium,Paris:Grey; Tokyo:Low(EF=2.7)
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Unknown,Unknown,,未知船旗
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
0,9299721.0,Leona,,Munne,2006.0,AFRAMAX TNKR,0000-00-00,archive,True,False,True,True,"[OFAC] UKRAINE-EO13662] [RUSSIA-EO14024 | [EU] EU:LEONA (nan) | [UK] UK:CEPHEUS [] (Oil Tanker, Panama)",3,高风险,0,Not Listed,Not Listed,,未列入,极高风险,0,Not Listed,Not Listed,,未列入
